mention_id,mention_date,period_key,snapshot_target_date,snapshot_resolved_date,snapshot_offset_days,mention_to_snapshot_days,snapshot_resolution,tranco_list_id,tranco_list_created_on,domain,matched_domain,match_type,tranco_rank_at_date,reach_score_at_date,reach_percentile_at_date,reach_tier_at_date,outlet,country,canonical_publication_id,canonical_publication_title,mention_title,mention_url
2026-02-16_mentions_10.1016_j.cub.2018.04.062__14,2023-12-20T20:34:55,2023-Q4,2023-11-15,,,,unresolved,,,msn.com,,unmatched,0,0.0,0.0,unranked,MSN,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,https://www.msn.com/en-us/news/technology/five-things-you-probably-have-wrong-about-the-t-rex/ar-AA1lNWBU
2026-02-16_mentions_10.1016_j.cub.2018.04.062__13,2023-12-22T11:53:09,2023-Q4,2023-11-15,,,,unresolved,,,iflscience.com,,unmatched,0,0.0,0.0,unranked,Iflscience,United Kingdom,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five Things You Probably Have Wrong About The T. Rex,http://www.iflscience.com/5-things-you-probably-have-wrong-about-the-t-rex-72145
2026-02-16_mentions_10.1016_j.cub.2018.04.062__12,2023-12-27T12:30:07,2023-Q4,2023-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,https://www.rawstory.com/five-things-you-probably-have-wrong-about-the-t-rex/
2026-02-16_mentions_10.1016_j.cub.2018.04.062__11,2023-12-27T12:52:43,2023-Q4,2023-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,The 'uniquely dangerous' law Trump could abuse in his second term,https://www.rawstory.com/trump-fascism-2666810821/
2026-02-16_mentions_10.1016_j.cub.2018.04.062__10,2023-12-29T05:34:53,2023-Q4,2023-11-15,,,,unresolved,,,economictimes.indiatimes.com,,unmatched,0,0.0,0.0,unranked,Times of India,India,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,'Jurassic Park' got it wrong! Busting 5 myths about dinosaur T Rex,https://economictimes.indiatimes.com/magazines/panache/jurassic-park-got-it-wrong-busting-5-myths-about-dinosaur-t-rex/articleshow/106368708.cms
2026-02-16_mentions_10.1016_j.cub.2018.04.062__9,2024-02-15T05:11:12,2024-Q1,2024-02-15,,,,unresolved,,,theconversation.com,,unmatched,0,0.0,0.0,unranked,The Conversation,Australia,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,5 hal tentang Tyrannosaurus rex yang mungkin kamu salahpahami,https://theconversation.com/5-hal-tentang-tyrannosaurus-rex-yang-mungkin-kamu-salahpahami-222716
2026-02-16_mentions_10.1016_j.cub.2018.04.062__8,2024-02-15T05:51:07,2024-Q1,2024-02-15,,,,unresolved,,,nouvelles-du-monde.com,,unmatched,0,0.0,0.0,unranked,Nouvelles du monde,France,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,5 choses sur le Tyrannosaurus rex que vous pourriez mal comprendre,https://www.nouvelles-du-monde.com/5-choses-sur-le-tyrannosaurus-rex-que-vous-pourriez-mal-comprendre/
2026-02-16_mentions_10.1016_j.cub.2018.04.062__7,2024-02-23T14:45:00,2024-Q1,2024-02-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Evolution News & Science Today,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Fossil Friday: The Big Bang of Tertiary Birds and a Phylogenetic Mess,http://ct.moreover.com/?a=53166324110&p=1pl&v=1&x=x0ckQD1ED6zJTj2aatekeg
2026-02-16_mentions_10.1038_nature15697__81,2024-02-23T14:45:00,2024-Q1,2024-02-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Evolution News & Science Today,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Fossil Friday: The Big Bang of Tertiary Birds and a Phylogenetic Mess,http://ct.moreover.com/?a=53166324110&p=1pl&v=1&x=x0ckQD1ED6zJTj2aatekeg
2026-02-16_mentions_10.1093_sysbio.syx064__7,2024-03-11T13:10:38,2024-Q1,2024-02-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Yahoo! News,United States,pub_012,Genomic Signature of an Avian Lilliput Effect across the K-Pg Extinction,A brief guide to birdwatching in the age of dinosaurs,http://ct.moreover.com/?a=53301552612&p=1pl&v=1&x=fx2JGZ8zuiZjGMjUNMwfvQ
2026-02-16_mentions_10.1093_sysbio.syx064__8,2024-03-11T13:10:38,2024-Q1,2024-02-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,The Conversation,Australia,pub_012,Genomic Signature of an Avian Lilliput Effect across the K-Pg Extinction,A brief guide to birdwatching in the age of dinosaurs,http://ct.moreover.com/?a=53301714966&p=1pl&v=1&x=qj8RbWDWDoLVdiWshFfTZQ
2026-02-16_mentions_10.1093_sysbio.syx064__6,2024-03-11T13:12:12,2024-Q1,2024-02-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Mirage News,Australia,pub_012,Genomic Signature of an Avian Lilliput Effect across the K-Pg Extinction,Brief Guide: Birdwatching in Dinosaur Era Unveiled,http://ct.moreover.com/?a=53301431346&p=1pl&v=1&x=5kiUvmcGBYMdo3bV6HZtMQ
2026-02-16_mentions_10.1093_sysbio.syx064__5,2024-03-12T15:40:16,2024-Q1,2024-02-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Phys.org,United Kingdom,pub_012,Genomic Signature of an Avian Lilliput Effect across the K-Pg Extinction,A brief guide to birdwatching in the age of dinosaurs,http://ct.moreover.com/?a=53310710461&p=1pl&v=1&x=Nl_wKwoa5MZ6aRccXEq8WQ
2026-02-16_mentions_10.1093_sysbio.syx064__4,2024-04-08T15:39:30,2024-Q2,2024-05-15,,,,unresolved,,,noticiasdelatierra.com,,unmatched,0,0.0,0.0,unranked,Noticias de la tierra,"Venezuela, Bolivarian Republic of",pub_012,Genomic Signature of an Avian Lilliput Effect across the K-Pg Extinction,Una breve guía para la observación de aves en la era de los dinosaurios.,https://noticiasdelatierra.com/una-breve-guia-para-la-observacion-de-aves-en-la-era-de-los-dinosaurios/
2026-02-16_mentions_10.1126_sciadv.adp0114__115,2024-07-31T00:00:00,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,My Science,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Mass extinction 66 million years ago triggered rapid evolution of bird genomes,http://ct.moreover.com/?a=54435211615&p=1pl&v=1&x=HgldPPqVOIDKywnlyWu2Yg
2026-02-16_mentions_10.1126_sciadv.adp0114__114,2024-07-31T18:00:00,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,University of Michigan News,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Mass extinction 66 million years ago triggered rapid evolution of bird genomes,http://ct.moreover.com/?a=54431003853&p=1pl&v=1&x=7IxEDmvydDVFYwin1MtSyA
2026-02-16_mentions_10.1126_sciadv.adp0114__113,2024-07-31T18:00:02,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Phys.org,United Kingdom,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,"Mass extinction 66 million years ago triggered rapid evolution of bird genomes, study finds",http://ct.moreover.com/?a=54430851583&p=1pl&v=1&x=Mr28eZbbEfNBF0K_Oh9prw
2026-02-16_mentions_10.1126_sciadv.adp0114__112,2024-07-31T18:06:11,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,EurekAlert!,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Mass extinction 66 million years ago triggered rapid evolution of bird genomes,http://ct.moreover.com/?a=54430832828&p=1pl&v=1&x=J7LW6r_NpIhwrtTKxjFHEw
2026-02-16_mentions_10.1126_sciadv.adp0114__111,2024-07-31T18:06:55,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Mirage News,Australia,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Bird Genomes Evolved Rapidly Post-66M-Year Extinction,http://ct.moreover.com/?a=54430868525&p=1pl&v=1&x=zMKVkr7b7sifk-XkxDQ6_A
2026-02-16_mentions_10.1126_sciadv.adp0114__110,2024-07-31T18:20:19,2024-Q3,2024-08-15,,,,unresolved,,,scienmag.com,,unmatched,0,0.0,0.0,unranked,ScienMag,United Kingdom,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Mass extinction 66 million years ago triggered rapid evolution of bird,https://scienmag.com/mass-extinction-66-million-years-ago-triggered-rapid-evolution-of-bird-genomes/
2026-02-16_mentions_10.1126_sciadv.adp0114__107,2024-07-31T19:21:49,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Popular Science,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Why are there so many birds? Thank a giant asteroid.,http://ct.moreover.com/?a=54431451726&p=1pl&v=1&x=AsDYcC-rfg_6au73azqBOQ
2026-02-16_mentions_10.1126_sciadv.adp0114__108,2024-07-31T19:21:49,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Yahoo!,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Why are there so many birds? Thank a giant asteroid.,http://ct.moreover.com/?a=54431778651&p=1pl&v=1&x=Wokwyf91QfjWZyqBimSpZw
2026-02-16_mentions_10.1126_sciadv.adp0114__105,2024-07-31T21:09:51,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Science Daily,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Mass extinction 66 million years ago triggered rapid evolution of bird genomes,http://ct.moreover.com/?a=54437266382&p=1pl&v=1&x=WfWE5Db_GgEFvrMBDHOPdQ
2026-02-16_mentions_10.1126_sciadv.adp0114__104,2024-08-01T00:00:00,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Technology Networks,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,News Ancient Epic Extinction Event Sparked Rapid Evolution of Bird Genomes,http://ct.moreover.com/?a=54436031897&p=1pl&v=1&x=24xKmcG4z4Aay_eU_SBmMw
2026-02-16_mentions_10.1126_sciadv.adp0114__87,2024-08-01T11:07:08,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Tech Explorist,India,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Rapid evolution of bird genomes is linked to end-Cretaceous mass extinction,http://ct.moreover.com/?a=54436833335&p=1pl&v=1&x=Pm21gvWa-hKUF2zIQgvSLA
2026-02-16_mentions_10.1126_sciadv.adp0114__82,2024-08-01T15:00:00,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Earth,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,How a mass extinction triggered bird evolution,http://ct.moreover.com/?a=54438820998&p=1pl&v=1&x=Qu5RDN8xakjz_Vn52YfWzA
2026-02-16_mentions_10.1126_sciadv.adp0114__79,2024-08-01T17:49:11,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Astrobiology Web,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Mass Extinction 66 million Years Ago Triggered Rapid Evolution Of Bird Genomes,http://ct.moreover.com/?a=54439930258&p=1pl&v=1&x=-xQFrNjPVUv6ErYeP8Nklw
2026-02-16_mentions_10.1126_sciadv.adp0114__72,2024-08-02T06:18:49,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,India Today,India,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Asteroid that killed dinosaurs led to evolution of Birds on Earth,http://ct.moreover.com/?a=54444147669&p=1pl&v=1&x=8x6-ZvHTtI21pJOTtj5JVw
2026-02-16_mentions_10.1126_sciadv.adp0114__69,2024-08-02T12:30:00,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,COSMOS magazine,Australia,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Big dinosaur extinction saw rapid bird evolution,http://ct.moreover.com/?a=54446536826&p=1pl&v=1&x=hFz1kk8-P3pX5ruIJtrFeg
2026-02-16_mentions_10.1126_sciadv.adp0114__66,2024-08-02T20:24:47,2024-Q3,2024-08-15,,,,unresolved,,,sci.news,,unmatched,0,0.0,0.0,unranked,Sci-News,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Study: Dinosaur-Killing Mass Extinction Triggered Rapid Evolution of Bird Genomes | Sci.News,https://www.sci.news/paleontology/end-cretaceous-bird-genome-evolution-13147.html
2026-02-16_mentions_10.1126_sciadv.adp0114__64,2024-08-03T00:32:37,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,National Geographic en Español,Spain,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Las herederas de un reino: Por qué hay tantas aves en la actualidad,http://ct.moreover.com/?a=54451268322&p=1pl&v=1&x=BFQcMfTgERsZfCM620cY0g
2026-02-16_mentions_10.1126_sciadv.adp0114__61,2024-08-03T20:30:00,2024-Q3,2024-08-15,,,,unresolved,,,zap.aeiou.pt,,unmatched,0,0.0,0.0,unranked,ZAP,Portugal,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Porque é que há tantos pássaros e o que é que um asteroide tem a ver com isso?,https://zap.aeiou.pt/porque-e-que-ha-tantos-passaros-e-o-que-e-que-um-asteroide-tem-a-ver-com-isso-618552
2026-02-16_mentions_10.1126_sciadv.adp0114__55,2024-08-05T15:14:43,2024-Q3,2024-08-15,,,,unresolved,,,illvet.se,,unmatched,0,0.0,0.0,unranked,Illustrerad Vetenskap,Sweden,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,När dinosaurierna dog ut blomstrade fåglarnas tidiga evolution,https://illvet.se/naturen/nar-dinosaurierna-dog-ut-blomstrade-faglarnas-tidiga-evolution
2026-02-16_mentions_10.1126_sciadv.adp0114__54,2024-08-05T17:00:34,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Illustreret Videnskab,Denmark,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,"Da dinosaurerne uddøde, blomstrede fuglenes tidlige evolution",http://ct.moreover.com/?a=54471827292&p=1pl&v=1&x=pZ-rZBqq-ho0psyWSpaOjg
2026-02-16_mentions_10.1126_sciadv.adp0114__49,2024-08-07T14:12:27,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,MSN,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Asteroid that killed dinosaurs led to evolution of Birds on Earth,http://ct.moreover.com/?a=54485075202&p=1pl&v=1&x=uiYfraQJfROPpJq3DHqjRA
2026-02-16_mentions_10.1126_sciadv.adp0114__44,2024-08-08T16:06:08,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Scitech Daily,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Biologists Uncover Hidden Genomic Legacy of the Dinosaur Extinction,http://ct.moreover.com/?a=54494634549&p=1pl&v=1&x=u3HX_STYqG6LwMffN3B9Jw
2026-02-16_mentions_10.1126_sciadv.adp0114__39,2024-08-12T01:39:37,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Yahoo! News,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Traces of Dinosaur Catastrophe Found in Genes of Today's Birds,http://ct.moreover.com/?a=54519552827&p=1pl&v=1&x=_kyDYryNAzoDBuZsAS_HDg
2026-02-16_mentions_10.1126_sciadv.adp0114__41,2024-08-12T01:39:37,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Science Alert,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Traces of Dinosaur Catastrophe Found in Genes of Today's Birds,http://ct.moreover.com/?a=54519585851&p=1pl&v=1&x=ky7RehchE-bajSX9WGxU-g
2026-02-16_mentions_10.1126_sciadv.adp0114__42,2024-08-12T01:39:37,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Yahoo!,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Traces of Dinosaur Catastrophe Found in Genes of Today's Birds,http://ct.moreover.com/?a=54519557387&p=1pl&v=1&x=Whvg6A88YEVEA6zFbQRWBw
2026-02-16_mentions_10.1126_sciadv.adp0114__38,2024-08-12T05:07:58,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,WION,India,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Bird genes 'store' memories of dinosaur extinction: Here is how,http://ct.moreover.com/?a=54522911902&p=1pl&v=1&x=wX66dzdRoG2Jt3YhOXfI9Q
2026-02-16_mentions_10.1126_sciadv.adp0114__36,2024-08-12T07:58:34,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,MSN,United States,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Traces of Dinosaur Catastrophe Found in Genes of Today's Birds,http://ct.moreover.com/?a=54521111269&p=1pl&v=1&x=pRgIdvaYGGY6gOlo4BtFxw
2026-02-16_mentions_10.1126_sciadv.adp0114__35,2024-08-12T11:34:41,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,1TV.ge,Georgia,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,???????????? ??????????? ????? ??????????? ????????? ??????? ?????? — #1tv??????????,http://ct.moreover.com/?a=54523295123&p=1pl&v=1&x=nNxB4NQXOJgtJJQd1cTR7A
2026-02-16_mentions_10.1126_sciadv.adp0114__34,2024-08-12T11:43:58,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,NewsBytes,India,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Bird genomes hold clues to dinosaur extinction,http://ct.moreover.com/?a=54522557918&p=1pl&v=1&x=VM4sp1pK10DoccLLlvZ0lg
2026-02-16_mentions_10.1126_sciadv.adp0114__33,2024-08-12T14:25:34,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Olhar Digital,Brazil,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Vestígios da extinção dos dinossauros encontrados no DNA de aves,http://ct.moreover.com/?a=54523749527&p=1pl&v=1&x=xJRgZmLDZ9GxxaiCdelERQ
2026-02-16_mentions_10.1126_sciadv.adp0114__32,2024-08-13T06:38:46,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Origo,Hungary,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,A dinoszaurusz katasztrófa nyomait találták a mai madarak génjeiben - ORIGO,http://ct.moreover.com/?a=54528741186&p=1pl&v=1&x=69xu0UmecIBbnUJ9t3tbSA
2026-02-16_mentions_10.1126_sciadv.adp0114__31,2024-08-14T01:05:52,2024-Q3,2024-08-15,,,,unresolved,,,chitchatpost.com,,unmatched,0,0.0,0.0,unranked,ChitChat Post Espana,Spain,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Hallan rastros del apocalipsis de los dinosaurios en los genes de las aves actuales: ScienceAlert,https://www.chitchatpost.com/hallan-rastros-del-apocalipsis-de-los-dinosaurios-en-los-genes-de-las-aves-actuales-sciencealert/
2026-02-16_mentions_10.1126_sciadv.adp0114__30,2024-08-14T10:52:07,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,On.ge,Georgia,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,???????????? ??????????? ????? ??????????? ??????????? ??????? ???????,http://ct.moreover.com/?a=54540187091&p=1pl&v=1&x=MiD4-hoDKxr4Ao-2WbeBrQ
2026-02-16_mentions_10.1126_sciadv.adp0114__29,2024-08-14T12:00:15,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Descopera,Romania,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Indiciile catastrofei dinozaurilor au fost g?site în genele p?s?rilor de ast?zi,http://ct.moreover.com/?a=54539824128&p=1pl&v=1&x=oogXN_GV00FVGyINfFMtyQ
2026-02-16_mentions_10.1126_sciadv.adp0114__28,2024-08-14T18:29:55,2024-Q3,2024-08-15,,,,unresolved,,,meteored.com.ar,,unmatched,0,0.0,0.0,unranked,meteored.com.ar,Argentina,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Hallan “huellas” de la extinción de los dinosaurios en los genes de las aves actuales,https://www.meteored.com.ar/noticias/ciencia/hallan-huellas-de-la-extincion-de-los-dinosaurios-en-los-genes-de-las-aves-actuales.html
2026-02-16_mentions_10.1126_sciadv.adp0114__27,2024-08-15T16:34:27,2024-Q3,2024-08-15,,,,unresolved,,,cikavosti.com,,unmatched,0,0.0,0.0,unranked,CIKAVOSTI,Israel,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,"???? ??????????, ?? ??????? ??????????, ??????? ? ????? ???????? ??????",https://cikavosti.com/slid-katastrofy-shho-znyshhyla-dynozavriv-znajshly-v-genah-suchasnyh-ptahiv/
2026-02-16_mentions_10.1126_sciadv.adp0114__26,2024-08-18T02:37:03,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,ABC.es,Spain,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Testigos de la catástrofe: descubren que la extinción de los dinosaurios está escrita en el genoma de las aves,http://ct.moreover.com/?a=54567961162&p=1pl&v=1&x=U8TGJnNFJSf6AD3-fKvbjA
2026-02-16_mentions_10.1126_sciadv.adp0114__25,2024-08-18T05:30:00,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Tiempo.com,Spain,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Unos científicos de Estados Unidos hallan huellas de la extinción de los dinosaurios en los genes de las aves actuales,http://ct.moreover.com/?a=54568629952&p=1pl&v=1&x=NlKJVUTrEOMw8N8nWrF4Bg
2026-02-16_mentions_10.1126_sciadv.adp0114__24,2024-08-18T05:58:07,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Popmech,Russia,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,"??? ?????????? ?????? ?????????, ????? ????? ???????????? ???????",http://ct.moreover.com/?a=54568682030&p=1pl&v=1&x=bVY27vGaeqbk9lU8mRrZLw
2026-02-16_mentions_10.1126_sciadv.adp0114__23,2024-08-18T06:46:33,2024-Q3,2024-08-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Nouvelles du monde,France,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,Ils découvrent que l’extinction des dinosaures est inscrite dans le génome des oiseaux,http://ct.moreover.com/?a=54568863745&p=1pl&v=1&x=HDKhj-cUa_V_0LTzxpJ1oQ
2026-02-16_mentions_10.1126_sciadv.adp0114__22,2024-08-18T10:03:01,2024-Q3,2024-08-15,,,,unresolved,,,nipponese.news,,unmatched,0,0.0,0.0,unranked,Nipponese.news,Japan,pub_010,Genome and life-history evolution link bird diversification to the end-Cretaceous mass extinction,?????????????????????????? - nipponese.news - Nipponese,https://www.nipponese.news/%e6%81%90%e7%ab%9c%e3%81%ae%e7%b5%b6%e6%bb%85%e3%81%af%e9%b3%a5%e9%a1%9e%e3%81%ae%e3%82%b2%e3%83%8e%e3%83%a0%e3%81%ab%e6%9b%b8%e3%81%8d%e8%be%bc%e3%81%be%e3%82%8c%e3%81%a6%e3%81%84%e3%82%8b%e3%81%93/
2026-02-16_mentions_10.1038_nature15697__39,2025-05-10T00:00:00,2025-Q2,2025-05-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,inkl,Australia,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Hoatzin: The strange 'stinkbird' born with clawed wings that appears to be an evolutionary 'orphan',http://ct.moreover.com/?a=56706390195&p=1pl&v=1&x=92bfqk8R3Cj28keF8EA-8A
2026-02-16_mentions_10.1038_nature15697__38,2025-05-10T12:00:00,2025-Q2,2025-05-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Yahoo!,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,The strange 'stinkbird' born with clawed wings that appears to be an evolutionary 'orphan',http://ct.moreover.com/?a=56710039644&p=1pl&v=1&x=3PpidP-nPrWk2W-Wyvlvgg
2026-02-16_mentions_10.1038_nature15697__37,2025-05-10T15:31:37,2025-Q2,2025-05-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,MSN,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Hoatzin: The strange 'stinkbird' born with clawed wings that appears to be an evolutionary 'orphan',http://ct.moreover.com/?a=56704576394&p=1pl&v=1&x=drAkBI6JpckFxFz8fScxrQ
2026-02-16_mentions_10.1038_nature15697__36,2025-05-10T22:13:28,2025-Q2,2025-05-15,,,,unresolved,,,mandarinian.news,,unmatched,0,0.0,0.0,unranked,Mandarinian,China,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Hoatzin?????????? - Mandarinian,https://www.mandarinian.news/hoatzin%e6%98%af%e4%ba%9a%e9%a9%ac%e9%80%8a%e7%9a%84%e7%94%9f%e6%b4%bb%e5%8c%96%e7%9f%b3%ef%bc%81/
2026-02-16_mentions_10.1038_nature15697__35,2025-05-14T11:30:41,2025-Q2,2025-05-15,,,,unresolved,,,ct.moreover.com,,unmatched,0,0.0,0.0,unranked,Science & Vie,France,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"Dans la forêt amazonienne, cet oiseau primitif conserve les secrets de l’évolution",http://ct.moreover.com/?a=56734617601&p=1pl&v=1&x=TScmCQB6UlzCwPM5Z97mBw
